	wl	abs
0	399.336597699983	0.10869814623529872
1	399.89389239442966	0.10749035941996543
2	400.4511870888763	0.10452275694663715
3	401.00848178332296	0.10538794114300942
4	401.5657764777696	0.10380967984123224
5	402.12307117221627	0.1029022142392404
6	402.68036586666295	0.10280229510985817
7	403.2376605611096	0.10126904394582015
8	403.79495525555626	0.10180842367052456
9	404.3522499500029	0.10063329208194194
10	404.90954464444957	0.10007873846150295
11	405.46683933889625	0.10102633322314625
12	406.0241340333429	0.09753601439555415
13	406.58142872778956	0.0987875110382963
14	407.1387234222362	0.09635477065576303
15	407.69601811668286	0.09102638041604316
16	408.2533128111295	0.09415763891300544
17	408.8106075055762	0.08924785242332112
18	409.36790220002285	0.0917724310063126
19	409.9251968944695	0.08602735662071748
20	410.48249158891616	0.08878241379180252
21	411.0397862833628	0.08601109760086323
22	411.59708097780947	0.08431690515098555
23	412.15437567225615	0.08467427089266755
24	412.7116703667028	0.0848662773858424
25	413.26896506114946	0.08186323825428787
26	413.8262597555961	0.08260827786701896
27	414.38355445004277	0.07824821684396777
28	414.94084914448945	0.07748880810944803
29	415.4981438389361	0.06873076708929893
30	416.05543853338276	0.08013671011115497
31	416.6127332278294	0.07538465725020882
32	417.17002792227606	0.07528058115733716
33	417.72732261672274	0.07179921096840025
34	418.28461731116937	0.07273816323991578
35	418.84191200561605	0.07165014047352791
36	419.3992067000627	0.07022375997343344
37	419.95650139450936	0.06682146144678347
38	420.51379608895604	0.06870489648427358
39	421.07109078340267	0.06824087357509767
40	421.62838547784935	0.06622787425837684
41	422.185680172296	0.07165262775389558
42	422.74297486674266	0.07235318164081472
43	423.30026956118934	0.07080231192999542
44	423.85756425563596	0.06781805048404443
45	424.41485895008265	0.06971433504172952
46	424.97215364452927	0.07260424522566744
47	425.52944833897595	0.06950952536184452
48	426.08674303342264	0.06872906706933724
49	426.64403772786926	0.070329645268004
50	427.20133242231594	0.06913056116096716
51	427.75862711676257	0.07080917488079286
52	428.31592181120925	0.06878991973356952
53	428.87321650565593	0.07084120599987309
54	429.43051120010256	0.07100354059419067
55	429.98780589454924	0.06833626073038701
56	430.54510058899587	0.07032572750996091
57	431.10239528344255	0.06986100531962824
58	431.65968997788923	0.07114793482174031
59	432.21698467233585	0.07472047214190458
60	432.77427936678254	0.0738076665606362
61	433.33157406122916	0.07387683144231194
62	433.88886875567584	0.07302814605707142
63	434.44616345012247	0.0747819976523485
64	435.00345814456915	0.07588422875969525
65	435.56075283901583	0.07650854503169757
66	436.11804753346246	0.07583933422695832
67	436.67534222790914	0.07699667879859984
68	437.23263692235577	0.07585655109232281
69	437.78993161680245	0.07819895043899683
70	438.3472263112491	0.07730180192785108
71	438.90452100569576	0.078743283562547
72	439.46181570014244	0.07867557561267291
73	440.01911039458906	0.0781243725232339
74	440.57640508903575	0.07783856476889794
75	441.13369978348237	0.07807661580712066
76	441.69099447792905	0.07781739658132003
77	442.24828917237573	0.07648943547509934
78	442.80558386682236	0.07842648471849722
79	443.36287856126904	0.07803359323344772
80	443.92017325571567	0.07909042847215675
81	444.47746795016235	0.07680002634081173
82	445.03476264460903	0.079714955826653
83	445.59205733905566	0.07896272564470497
84	446.14935203350234	0.07878362794199867
85	446.70664672794896	0.0794639019404555
86	447.26394142239565	0.08111383395061966
87	447.82123611684233	0.08116483912825001
88	448.37853081128895	0.08281007522096351
89	448.93582550573564	0.08301747166674656
90	449.49312020018226	0.08603554605360852
91	450.05041489462894	0.0873944445782634
92	450.6077095890756	0.09019601067253213
93	451.16500428352225	0.09251133653990351
94	451.72229897796893	0.0926799737039341
95	452.27959367241556	0.09395265799909436
96	452.83688836686224	0.0957947534794591
97	453.3941830613089	0.09763490773792027
98	453.95147775575555	0.09842278544195626
99	454.50877245020223	0.100553438145642
100	455.06606714464885	0.10306999059946242
101	455.62336183909554	0.10439019562092022
102	456.1806565335422	0.1058114256259064
103	456.73795122798884	0.10674206262808972
104	457.2952459224355	0.106467345445034
105	457.85254061688215	0.1082907004171908
106	458.40983531132883	0.10894342654278677
107	458.9671300057755	0.11141590656791389
108	459.52442470022214	0.11161081571913134
109	460.0817193946688	0.11089740961392991
110	460.63901408911545	0.11027313009568995
111	461.19630878356213	0.11066353580619404
112	461.7536034780088	0.1114324244848196
113	462.31089817245544	0.11274813736612155
114	462.8681928669021	0.11280467143111594
115	463.42548756134875	0.11221931009880626
116	463.9827822557954	0.11248743241502712
117	464.5400769502421	0.11383877239845264
118	465.09737164468874	0.11448353949347767
119	465.6546663391354	0.11413493386715201
120	466.21196103358204	0.1151672646571692
121	466.7692557280287	0.11489583717126539
122	467.3265504224754	0.11646052260462858
123	467.88384511692203	0.11534759813541762
124	468.44113981136866	0.11641569449556366
125	468.99843450581534	0.11634985747894844
126	469.555729200262	0.11615897302074973
127	470.1130238947087	0.11759472013933647
128	470.67031858915533	0.11729303040129568
129	471.22761328360195	0.11717974759702987
130	471.78490797804864	0.11646715445889733
131	472.3422026724953	0.11632995704384153
132	472.899497366942	0.11669140228710084
133	473.4567920613886	0.11541062827534287
134	474.01408675583525	0.1143063096476643
135	474.57138145028193	0.11448305739875253
136	475.1286761447286	0.11446329010233514
137	475.68597083917524	0.11474472425999638
138	476.2432655336219	0.11293901947329676
139	476.80056022806855	0.11399814734788472
140	477.35785492251523	0.11257618501156563
141	477.9151496169619	0.11255293571976899
142	478.47244431140854	0.11321316145290006
143	479.0297390058552	0.11204180233772587
144	479.58703370030184	0.11285822251987387
145	480.1443283947485	0.11315069998621918
146	480.7016230891952	0.11531857782525956
